Month,t3.medium,t3.nano,c4.large,t3.xlarge,c4.2xlarge,c5.large,c5.xlarge,c5d.4xlarge,t2.medium,t2.small,c4.xlarge,c4.4xlarge,c5.2xlarge,t3.micro,c5.4xlarge
11763,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11764,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11765,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11766,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11767,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11768,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11769,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11770,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11771,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11772,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11773,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11774,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11775,0,0,4,0,1,15,0,0,8,3,0,66,0,1,182
11776,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11777,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11778,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11779,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11780,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11781,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11782,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11783,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11784,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11785,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11786,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11787,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11788,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11789,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11790,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11791,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11792,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11793,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11794,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11795,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11796,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11797,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11798,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11799,0,0,3,0,2,20,0,0,8,2,0,57,0,4,173
11800,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11801,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11802,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11803,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11804,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11805,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11806,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11807,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11808,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11809,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11810,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11811,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11812,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11813,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11814,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11815,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11816,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11817,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11818,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11819,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11820,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11821,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11822,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11823,0,0,1,0,4,25,0,0,8,0,0,43,0,4,176
11824,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11825,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11826,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11827,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11828,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11829,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11830,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11831,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11832,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11833,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11834,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11835,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11836,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11837,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11838,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11839,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11840,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11841,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11842,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11843,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11844,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11845,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11846,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11847,0,0,0,0,5,21,0,0,10,1,0,26,0,4,201
11848,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11849,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11850,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11851,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11852,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11853,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11854,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11855,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11856,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11857,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11858,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11859,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11860,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11861,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11862,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11863,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11864,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11865,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11866,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11867,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11868,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11869,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11870,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11871,0,0,0,0,5,24,0,0,10,2,0,20,0,3,201
11872,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11873,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11874,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11875,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11876,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11877,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11878,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11879,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11880,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11881,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11882,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11883,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11884,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11885,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11886,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11887,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11888,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11889,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11890,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11891,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11892,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11893,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11894,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11895,0,0,0,0,1,30,0,0,8,1,0,13,0,0,186
11896,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11897,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11898,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11899,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11900,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11901,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11902,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11903,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11904,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11905,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11906,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11907,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11908,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11909,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11910,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11911,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11912,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11913,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11914,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11915,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11916,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11917,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11918,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11919,0,0,0,0,0,46,0,0,8,0,0,4,0,0,197
11920,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11921,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11922,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11923,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11924,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11925,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11926,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11927,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11928,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11929,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11930,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11931,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11932,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11933,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11934,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11935,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11936,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11937,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11938,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11939,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11940,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11941,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11942,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11943,0,0,0,0,2,44,0,0,8,2,0,1,0,1,220
11944,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11945,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11946,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11947,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11948,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11949,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11950,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11951,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11952,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11953,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11954,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11955,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11956,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11957,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11958,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11959,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11960,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11961,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11962,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11963,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11964,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11965,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11966,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11967,0,0,1,0,4,47,0,0,8,2,0,11,0,3,218
11968,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11969,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11970,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11971,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11972,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11973,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11974,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11975,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11976,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11977,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11978,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11979,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11980,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11981,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11982,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11983,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11984,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11985,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11986,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11987,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11988,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11989,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11990,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11991,0,0,0,0,4,61,0,0,8,0,0,23,0,0,210
11992,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11993,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11994,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11995,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11996,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11997,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11998,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
11999,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12000,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12001,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12002,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12003,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12004,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12005,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12006,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12007,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12008,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12009,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12010,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12011,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12012,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12013,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12014,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12015,0,0,0,0,6,59,0,0,8,0,0,17,0,0,223
12016,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12017,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12018,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12019,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12020,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12021,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12022,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12023,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12024,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12025,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12026,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12027,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12028,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12029,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12030,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12031,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12032,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12033,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12034,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12035,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12036,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12037,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12038,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12039,0,0,0,0,4,38,0,0,6,0,0,16,0,0,220
12040,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12041,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12042,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12043,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12044,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12045,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12046,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12047,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12048,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12049,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12050,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12051,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12052,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12053,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12054,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12055,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12056,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12057,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12058,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12059,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12060,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12061,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12062,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12063,0,0,0,0,5,51,0,0,5,0,0,11,0,0,199
12064,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12065,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12066,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12067,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12068,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12069,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12070,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12071,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12072,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12073,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12074,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12075,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12076,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12077,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12078,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12079,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12080,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12081,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12082,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12083,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12084,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12085,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12086,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12087,0,0,2,0,1,49,0,0,5,0,0,13,0,0,208
12088,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12089,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12090,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12091,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12092,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12093,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12094,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12095,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12096,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12097,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12098,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12099,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12100,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12101,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12102,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12103,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12104,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12105,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12106,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12107,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12108,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12109,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12110,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12111,0,0,36,0,1,16,0,0,5,0,0,118,0,1,108
12112,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12113,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12114,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12115,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12116,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12117,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12118,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12119,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12120,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12121,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12122,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12123,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12124,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12125,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12126,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12127,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12128,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12129,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12130,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12131,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12132,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12133,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12134,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12135,0,0,33,0,3,22,0,0,3,0,0,90,0,4,127
12136,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12137,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12138,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12139,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12140,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12141,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12142,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12143,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12144,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12145,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12146,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12147,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12148,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12149,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12150,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12151,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12152,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12153,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12154,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12155,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12156,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12157,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12158,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12159,0,0,18,0,6,42,0,0,5,0,0,52,0,2,172
12160,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12161,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12162,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12163,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12164,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12165,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12166,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12167,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12168,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12169,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12170,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12171,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12172,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12173,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12174,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12175,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12176,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12177,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12178,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12179,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12180,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12181,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
12182,0,0,7,0,9,42,0,0,5,0,0,28,0,0,202
